Date,Municipality,ZipCode,FuelClass,VehicleUse,Count,DailyVMT
2024-01-01,SPRINGFIELD,01199,Hybrid,Commercial,12,746.537129
2024-01-01,SPRINGFIELD,06037,Fossil Fuel,Commercial,12,285.685000
2024-01-01,STERLING,NULL,Fossil Fuel,Commercial,157,7925.875197
2024-01-01,STERLING,NULL,Fossil Fuel,Municipal,28,391.312975
2024-01-01,STERLING,NULL,Fossil Fuel,Passenger,177,6857.232273
2024-01-01,STERLING,NULL,Hybrid,Passenger,6,206.671000
2024-01-01,STERLING,NULL,Hybrid,Commercial,2,103.950000
2024-01-01,STERLING,NULL,Zero-Emission,Passenger,4,171.533000
2024-01-01,STERLING,NULL,Zero-Emission,Commercial,1,28.179000
2024-01-01,STERLING,01564,Fossil Fuel,Municipal,55,1284.598169
2024-01-01,STERLING,01564,Fossil Fuel,Commercial,733,34043.938155
2024-01-01,STERLING,01564,Fossil Fuel,Passenger,7037,217548.609024
2024-01-01,STERLING,01564,Hybrid,Passenger,232,9250.115474
2024-01-01,STERLING,01564,Hybrid,Municipal,2,84.814000
2024-01-01,STERLING,01564,Zero-Emission,Municipal,3,81.630000
2024-01-01,STERLING,01564,Zero-Emission,Passenger,104,4128.817465
2024-01-01,STOCKBRIDGE,NULL,Fossil Fuel,Commercial,48,772.170122
2024-01-01,STOCKBRIDGE,NULL,Fossil Fuel,Passenger,25,783.973560
2024-01-01,STOCKBRIDGE,NULL,Fossil Fuel,Municipal,3,20.376000
2024-01-01,STOCKBRIDGE,NULL,Hybrid,Passenger,8,329.213000
2024-01-01,STOCKBRIDGE,NULL,Zero-Emission,Passenger,10,361.486192
2024-01-01,STOCKBRIDGE,NULL,Zero-Emission,Commercial,1,5.226000
2024-01-01,STOCKBRIDGE,01223,Fossil Fuel,Commercial,9,580.370876
2024-01-01,STOCKBRIDGE,01229,Fossil Fuel,Passenger,84,2379.664222
2024-01-01,STOCKBRIDGE,01229,Fossil Fuel,Commercial,13,318.302000
2024-01-01,STOCKBRIDGE,01236,Fossil Fuel,Passenger,8,342.052000
2024-01-01,STOCKBRIDGE,01240,Fossil Fuel,Passenger,18,468.751000
2024-01-01,STOCKBRIDGE,01262,Fossil Fuel,Commercial,65,1493.861673
2024-01-01,STOCKBRIDGE,01262,Fossil Fuel,Passenger,1491,38995.449887
2024-01-01,STOCKBRIDGE,01262,Fossil Fuel,Municipal,36,666.806206
2024-01-01,STOCKBRIDGE,01262,Hybrid,Municipal,1,50.821000
2024-01-01,STOCKBRIDGE,01262,Hybrid,Passenger,82,3028.567705
2024-01-01,STOCKBRIDGE,01262,Zero-Emission,Passenger,55,1726.715684
2024-01-01,STOCKBRIDGE,01263,Fossil Fuel,Passenger,11,262.326000
2024-01-01,STOCKBRIDGE,01266,Fossil Fuel,Passenger,26,1000.505680
2024-01-01,STONEHAM,NULL,Fossil Fuel,State,26,549.734915
2024-01-01,STONEHAM,NULL,Fossil Fuel,Commercial,156,6954.074661
2024-01-01,STONEHAM,NULL,Fossil Fuel,Passenger,469,13496.740865
2024-01-01,STONEHAM,NULL,Hybrid,State,1,43.751079
2024-01-01,STONEHAM,NULL,Hybrid,Passenger,16,460.104000
2024-01-01,STONEHAM,NULL,Zero-Emission,Commercial,1,39.877440
2024-01-01,STONEHAM,NULL,Zero-Emission,Passenger,6,156.698000
2024-01-01,STONEHAM,01880,Fossil Fuel,Passenger,11,189.330775
2024-01-01,STONEHAM,02180,Fossil Fuel,Municipal,94,1199.285651
2024-01-01,STONEHAM,02180,Fossil Fuel,Passenger,16165,393754.234196
2024-01-01,STONEHAM,02180,Fossil Fuel,Commercial,1133,50475.324248
2024-01-01,STONEHAM,02180,Hybrid,Commercial,8,488.342000
2024-01-01,STONEHAM,02180,Hybrid,Municipal,4,146.771000
2024-01-01,STONEHAM,02180,Hybrid,Passenger,623,19606.174743
2024-01-01,STONEHAM,02180,Zero-Emission,Passenger,352,10859.617532
2024-01-01,STOUGHTON,NULL,Fossil Fuel,Commercial,208,7994.574626
2024-01-01,STOUGHTON,NULL,Fossil Fuel,Passenger,551,17711.933417
2024-01-01,STOUGHTON,NULL,Fossil Fuel,Municipal,2,35.228000
2024-01-01,STOUGHTON,NULL,Hybrid,Passenger,14,408.915000
2024-01-01,STOUGHTON,NULL,Hybrid,Commercial,2,63.793000
2024-01-01,STOUGHTON,NULL,Zero-Emission,Commercial,6,375.612871
2024-01-01,STOUGHTON,02072,Fossil Fuel,Passenger,20302,597189.514298
2024-01-01,STOUGHTON,02072,Fossil Fuel,Municipal,163,2594.741262
2024-01-01,STOUGHTON,02072,Fossil Fuel,Commercial,2577,121660.488460
2024-01-01,STOUGHTON,02072,Hybrid,Municipal,8,211.040492
2024-01-01,STOUGHTON,02072,Hybrid,Passenger,767,30004.069761
2024-01-01,STOUGHTON,02072,Hybrid,Commercial,34,2997.358660
2024-01-01,STOUGHTON,02072,Zero-Emission,Passenger,444,19767.128253
2024-01-01,STOUGHTON,02072,Zero-Emission,Municipal,2,38.951786
2024-01-01,STOUGHTON,02073,Fossil Fuel,Commercial,7,1009.014934
2024-01-01,STOW,NULL,Fossil Fuel,Commercial,26,926.516000
2024-01-01,STOW,NULL,Fossil Fuel,Passenger,100,3742.957775
2024-01-01,STOW,NULL,Fossil Fuel,Municipal,5,63.984401
2024-01-01,STOW,NULL,Fossil Fuel,State,75,1741.137485
2024-01-01,STOW,NULL,Hybrid,Commercial,4,215.875000
2024-01-01,STOW,NULL,Hybrid,Passenger,10,371.598000
2024-01-01,STOW,NULL,Zero-Emission,Passenger,3,77.179000
2024-01-01,STOW,01749,Fossil Fuel,Passenger,5,149.134226
2024-01-01,STOW,01775,Fossil Fuel,Municipal,44,555.596621
2024-01-01,STOW,01775,Fossil Fuel,State,4,69.119168
2024-01-01,STOW,01775,Fossil Fuel,Passenger,5340,147702.419820
2024-01-01,STOW,01775,Fossil Fuel,Commercial,369,13235.614026
2024-01-01,STOW,01775,Hybrid,State,4,148.184000
2024-01-01,STOW,01775,Hybrid,Passenger,366,11673.249712
2024-01-01,STOW,01775,Hybrid,Municipal,2,63.877000
2024-01-01,STOW,01775,Zero-Emission,Passenger,309,11045.629791
2024-01-01,STURBRIDGE,NULL,Fossil Fuel,Passenger,225,8210.130891
2024-01-01,STURBRIDGE,NULL,Fossil Fuel,State,1,35.555538
2024-01-01,STURBRIDGE,NULL,Fossil Fuel,Municipal,30,251.822611
2024-01-01,STURBRIDGE,NULL,Fossil Fuel,Commercial,67,2130.369473
2024-01-01,STURBRIDGE,NULL,Hybrid,Passenger,8,307.294000
2024-01-01,STURBRIDGE,NULL,Hybrid,Commercial,4,187.735853
2024-01-01,STURBRIDGE,NULL,Zero-Emission,Passenger,1,35.258000
2024-01-01,STURBRIDGE,01518,Fossil Fuel,Municipal,10,170.856691
2024-01-01,STURBRIDGE,01518,Fossil Fuel,Commercial,114,5590.337316
2024-01-01,STURBRIDGE,01518,Fossil Fuel,Passenger,2499,84618.082303
2024-01-01,STURBRIDGE,01518,Hybrid,Passenger,87,3859.103564
2024-01-01,STURBRIDGE,01518,Zero-Emission,Passenger,44,1941.021135
2024-01-01,STURBRIDGE,01566,Fossil Fuel,Commercial,296,12680.189314
2024-01-01,STURBRIDGE,01566,Fossil Fuel,Passenger,5396,177490.393757
2024-01-01,STURBRIDGE,01566,Fossil Fuel,Municipal,69,1181.728911
2024-01-01,STURBRIDGE,01566,Hybrid,Passenger,205,9419.296640
2024-01-01,STURBRIDGE,01566,Hybrid,Municipal,1,29.722000
2024-01-01,STURBRIDGE,01566,Zero-Emission,Municipal,2,22.836226
2024-01-01,STURBRIDGE,01566,Zero-Emission,Passenger,86,4599.894880
2024-01-01,SUDBURY,NULL,Fossil Fuel,State,1,10.079168
2024-01-01,SUDBURY,NULL,Fossil Fuel,Commercial,84,2540.309606
2024-01-01,SUDBURY,NULL,Fossil Fuel,Municipal,17,344.159265
2024-01-01,SUDBURY,NULL,Fossil Fuel,Passenger,307,10071.811651
2024-01-01,SUDBURY,NULL,Hybrid,Passenger,16,540.645000
2024-01-01,SUDBURY,NULL,Hybrid,Commercial,3,152.108852
2024-01-01,SUDBURY,NULL,Zero-Emission,Passenger,18,634.115313
2024-01-01,SUDBURY,01776,Fossil Fuel,Municipal,135,2154.214424
2024-01-01,SUDBURY,01776,Fossil Fuel,Passenger,12894,339593.346006
2024-01-01,SUDBURY,01776,Fossil Fuel,Commercial,789,28234.836322
2024-01-01,SUDBURY,01776,Hybrid,Municipal,1,30.307000
2024-01-01,SUDBURY,01776,Hybrid,Passenger,903,27998.232315
2024-01-01,SUDBURY,01776,Zero-Emission,Commercial,20,795.703880
2024-01-01,SUDBURY,01776,Zero-Emission,Passenger,908,28054.882778
2024-01-01,SUDBURY,01776,Zero-Emission,Municipal,4,31.064000
2024-01-01,SUNDERLAND,NULL,Fossil Fuel,Commercial,7,268.793000
2024-01-01,SUNDERLAND,NULL,Fossil Fuel,Passenger,44,1381.822553
2024-01-01,SUNDERLAND,NULL,Hybrid,Passenger,1,40.798000
2024-01-01,SUNDERLAND,01054,Fossil Fuel,Commercial,6,129.437000
2024-01-01,SUNDERLAND,01375,Fossil Fuel,Municipal,25,314.691553
2024-01-01,SUNDERLAND,01375,Fossil Fuel,Passenger,2316,68494.536739
2024-01-01,SUNDERLAND,01375,Fossil Fuel,Commercial,277,13075.726256
2024-01-01,SUNDERLAND,01375,Hybrid,Passenger,128,4484.056338
2024-01-01,SUNDERLAND,01375,Hybrid,Municipal,1,50.130000
2024-01-01,SUNDERLAND,01375,Zero-Emission,Passenger,47,1744.097884
2024-01-01,SUTTON,NULL,Fossil Fuel,Passenger,204,6788.003228
2024-01-01,SUTTON,NULL,Fossil Fuel,Municipal,1,44.490000
2024-01-01,SUTTON,NULL,Fossil Fuel,State,1,17.441820
2024-01-01,SUTTON,NULL,Fossil Fuel,Commercial,72,2841.542315
2024-01-01,SUTTON,NULL,Hybrid,Passenger,10,476.810000
2024-01-01,SUTTON,NULL,Zero-Emission,Passenger,4,142.582000
2024-01-01,SUTTON,01526,Fossil Fuel,Passenger,173,4671.925794
2024-01-01,SUTTON,01526,Fossil Fuel,Commercial,13,298.190000
2024-01-01,SUTTON,01527,Fossil Fuel,Passenger,6,196.026000
2024-01-01,SUTTON,01588,Fossil Fuel,Passenger,25,599.652304
2024-01-01,SUTTON,01590,Fossil Fuel,Municipal,61,1264.893364
2024-01-01,SUTTON,01590,Fossil Fuel,Commercial,765,45044.637370
2024-01-01,SUTTON,01590,Fossil Fuel,Passenger,7855,240793.489396
2024-01-01,SUTTON,01590,Hybrid,Commercial,12,936.374706
